p_raw,p_diff_psi,airspeed_ms,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8266,0.01,10.67,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8262,0.01,10.38,,
8262,0.01,10.38,,
8262,0.01,10.38,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8269,0.01,10.88,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8288,0.01,12.14,,
8288,0.01,12.14,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8282,0.01,11.76,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8285,0.01,11.95,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8272,0.01,11.09,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8278,0.01,11.49,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8275,0.01,11.29,,
8282,0.01,11.76,,
8282,0.01,11.76,,
